name,price,rating,review_count,uid,bk_station_distance_y,latitude,longitude,free_bikes
Marugame Monzo,$$,4.5,4415.0,bcycle_lametro_3016,365,34.0529,-118.24156,7
Redbird,$$$,4.0,1770.0,bcycle_lametro_3016,339,34.0529,-118.24156,7
Shin-Sen-Gumi,$$,0.0,0.0,bcycle_lametro_3016,568,34.0529,-118.24156,7
Wolf & Crane,$$,0.0,0.0,bcycle_lametro_3016,578,34.0529,-118.24156,7
Badmaash,$$,0.0,0.0,bcycle_lametro_3046,317,34.05287,-118.24749,10
Bar Clacson,$$,0.0,0.0,bcycle_lametro_3046,367,34.05287,-118.24749,10
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3046,225,34.05287,-118.24749,10
Dorothy Chandler Pavilion,$$,0.0,0.0,bcycle_lametro_3046,436,34.05287,-118.24749,10
KazuNori,$$,0.0,0.0,bcycle_lametro_3046,572,34.05287,-118.24749,10
Maccheroni Republic,$$,4.5,3680.0,bcycle_lametro_3046,334,34.05287,-118.24749,10
Otium,$$$,4.0,2288.0,bcycle_lametro_3046,378,34.05287,-118.24749,10
Perch,$$$,4.0,9651.0,bcycle_lametro_3046,569,34.05287,-118.24749,10
Redbird,$$$,4.0,1770.0,bcycle_lametro_3046,399,34.05287,-118.24749,10
The Slipper Clutch,$$,0.0,0.0,bcycle_lametro_3046,367,34.05287,-118.24749,10
Bagel Factory,$$,0.0,0.0,bcycle_lametro_4562,56,34.02697,-118.42821,10
Baja Bud's,$,4.0,328.0,bcycle_lametro_4562,114,34.02697,-118.42821,10
Boba Time,$$,0.0,0.0,bcycle_lametro_4562,120,34.02697,-118.42821,10
El Pollo Loco,$,3.0,148.0,bcycle_lametro_4562,50,34.02697,-118.42821,10
Galbi King,$$,3.5,705.0,bcycle_lametro_4562,263,34.02697,-118.42821,10
Hiko Sushi,$$$,4.0,408.0,bcycle_lametro_4562,282,34.02697,-118.42821,10
Primo's Donuts,$$,0.0,0.0,bcycle_lametro_4562,318,34.02697,-118.42821,10
Starbucks,$$,0.0,0.0,bcycle_lametro_4562,55,34.02697,-118.42821,10
Subway,$$,0.0,0.0,bcycle_lametro_4562,143,34.02697,-118.42821,10
Baja Bud's,$,4.0,328.0,bcycle_lametro_4573,834,34.03047,-118.42098,3
Burrata House,$$,4.5,571.0,bcycle_lametro_4573,937,34.03047,-118.42098,3
C&M Cafe,$$,4.0,576.0,bcycle_lametro_4573,943,34.03047,-118.42098,3
Niko Niko Sushi,$$,4.0,297.0,bcycle_lametro_4573,48,34.03047,-118.42098,3
Phorage,$$,3.5,1010.0,bcycle_lametro_4573,769,34.03047,-118.42098,3
Simpang Asia,$$,4.0,1995.0,bcycle_lametro_4573,866,34.03047,-118.42098,3
The Doughroom,$$,4.0,803.0,bcycle_lametro_4573,937,34.03047,-118.42098,3
The Irish Times Pub & Restaurant,$$,0.0,0.0,bcycle_lametro_4573,904,34.03047,-118.42098,3
The Vegan Joint,$$,4.0,936.0,bcycle_lametro_4573,888,34.03047,-118.42098,3
Tikifish,$$,0.0,0.0,bcycle_lametro_4573,767,34.03047,-118.42098,3
Baja California Tacos,$,4.0,552.0,bcycle_lametro_4563,48,34.01745,-118.40957,5
Bigfoot Lodge West,$$,0.0,0.0,bcycle_lametro_4563,386,34.01745,-118.40957,5
C&M Cafe,$$,0.0,0.0,bcycle_lametro_4563,977,34.01745,-118.40957,5
Copenhagen Pastry,$$,0.0,0.0,bcycle_lametro_4563,925,34.01745,-118.40957,5
Millcross Coffee,$$,0.0,0.0,bcycle_lametro_4563,859,34.01745,-118.40957,5
N/Naka,$$,0.0,0.0,bcycle_lametro_4563,890,34.01745,-118.40957,5
Oldfield's Liquor Room,$$,0.0,0.0,bcycle_lametro_4563,246,34.01745,-118.40957,5
Pampas Grill,$$,4.0,746.0,bcycle_lametro_4563,288,34.01745,-118.40957,5
Robeks Fresh Juices & Smoothies,$$,0.0,0.0,bcycle_lametro_4563,319,34.01745,-118.40957,5
Versailles Cuban Restaurant,$$,0.0,0.0,bcycle_lametro_4563,686,34.01745,-118.40957,5
Banditos Tacos & Tequila,$$,0.0,0.0,bcycle_lametro_4454,800,34.0179,-118.29172,7
Chick-Fil-A,$$,0.0,0.0,bcycle_lametro_4454,853,34.0179,-118.29172,7
Chipotle Mexican Grill,$,2.5,408.0,bcycle_lametro_4454,848,34.0179,-118.29172,7
Kobunga,$$,0.0,0.0,bcycle_lametro_4454,958,34.0179,-118.29172,7
Little Caesars Pizza,$$,0.0,0.0,bcycle_lametro_4454,702,34.0179,-118.29172,7
McKay's,$$,0.0,0.0,bcycle_lametro_4454,987,34.0179,-118.29172,7
Seeds Marketplace,$$,3.5,91.0,bcycle_lametro_4454,604,34.0179,-118.29172,7
Starbucks,$$,0.0,0.0,bcycle_lametro_4454,917,34.0179,-118.29172,7
Taco Bell,$$,0.0,0.0,bcycle_lametro_4454,496,34.0179,-118.29172,7
USC University Club,$$,0.0,0.0,bcycle_lametro_4454,931,34.0179,-118.29172,7
Bar Bandini,$$,0.0,0.0,bcycle_lametro_4510,82,34.07735,-118.26455,5
El Prado,$$,0.0,0.0,bcycle_lametro_4510,456,34.07735,-118.26455,5
Larchmont Bungalow Cafe,$$,4.0,599.0,bcycle_lametro_4510,56,34.07735,-118.26455,5
Masa of Echo Park Bakery & Cafe,$$,0.0,0.0,bcycle_lametro_4510,465,34.07735,-118.26455,5
Mohawk Bend,$$,4.0,2534.0,bcycle_lametro_4510,40,34.07735,-118.26455,5
Sage Organic Vegan Bistro,$$,0.0,0.0,bcycle_lametro_4510,556,34.07735,-118.26455,5
Starbucks Reserve,$$,0.0,0.0,bcycle_lametro_4510,36,34.07735,-118.26455,5
Taco Zone Truck,$$,0.0,0.0,bcycle_lametro_4510,374,34.07735,-118.26455,5
Taix French Restaurant,$$$,4.0,893.0,bcycle_lametro_4510,286,34.07735,-118.26455,5
The Semi-Tropic,$$,4.5,491.0,bcycle_lametro_4510,520,34.07735,-118.26455,5
Bar Clacson,$$,0.0,0.0,bcycle_lametro_3030,577,34.05194,-118.24353,8
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3030,423,34.05194,-118.24353,8
Daikokuya,$$,0.0,0.0,bcycle_lametro_3030,388,34.05194,-118.24353,8
Dorothy Chandler Pavilion,$$,0.0,0.0,bcycle_lametro_3030,717,34.05194,-118.24353,8
Fugetsu-Do,$$,0.0,0.0,bcycle_lametro_3030,341,34.05194,-118.24353,8
KazuNori,$$,0.0,0.0,bcycle_lametro_3030,592,34.05194,-118.24353,8
Maccheroni Republic,$$,4.5,3680.0,bcycle_lametro_3030,517,34.05194,-118.24353,8
Marugame Monzo,$$,4.5,4415.0,bcycle_lametro_3030,387,34.05194,-118.24353,8
Shin-Sen-Gumi,$$,0.0,0.0,bcycle_lametro_3030,579,34.05194,-118.24353,8
Wolf & Crane,$$,0.0,0.0,bcycle_lametro_3030,570,34.05194,-118.24353,8
Bar Clacson,$$,0.0,0.0,bcycle_lametro_3027,197,34.04998,-118.24716,9
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3027,123,34.04998,-118.24716,9
Guisados DTLA,$,4.5,2035.0,bcycle_lametro_3027,498,34.04998,-118.24716,9
KazuNori,$$,0.0,0.0,bcycle_lametro_3027,253,34.04998,-118.24716,9
Mezcalero,$$,0.0,0.0,bcycle_lametro_3027,419,34.04998,-118.24716,9
Nickel Diner,$$,4.0,2533.0,bcycle_lametro_3027,467,34.04998,-118.24716,9
Perch,$$$,4.0,9651.0,bcycle_lametro_3027,410,34.04998,-118.24716,9
Precinct,$$,0.0,0.0,bcycle_lametro_3027,225,34.04998,-118.24716,9
The Slipper Clutch,$$,0.0,0.0,bcycle_lametro_3027,203,34.04998,-118.24716,9
The Wolves,$$,0.0,0.0,bcycle_lametro_3027,417,34.04998,-118.24716,9
Bar Clacson,$$,0.0,0.0,bcycle_lametro_3069,144,34.05088,-118.24825,11
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3069,27,34.05088,-118.24825,11
Dorothy Chandler Pavilion,$$,0.0,0.0,bcycle_lametro_3069,641,34.05088,-118.24825,11
Guisados DTLA,$,4.5,2035.0,bcycle_lametro_3069,531,34.05088,-118.24825,11
KazuNori,$$,0.0,0.0,bcycle_lametro_3069,359,34.05088,-118.24825,11
La Cita Bar,$$,0.0,0.0,bcycle_lametro_3069,137,34.05088,-118.24825,11
Maccheroni Republic,$$,4.5,3680.0,bcycle_lametro_3069,102,34.05088,-118.24825,11
Perch,$$$,4.0,9651.0,bcycle_lametro_3069,364,34.05088,-118.24825,11
Precinct,$$,0.0,0.0,bcycle_lametro_3069,177,34.05088,-118.24825,11
The Slipper Clutch,$$,0.0,0.0,bcycle_lametro_3069,145,34.05088,-118.24825,11
Bar Clacson,$$,0.0,0.0,bcycle_lametro_4491,302,34.04744,-118.24794,4
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_4491,382,34.04744,-118.24794,4
Cole's French Dip,$$,0.0,0.0,bcycle_lametro_4491,319,34.04744,-118.24794,4
Guisados DTLA,$,4.5,2035.0,bcycle_lametro_4491,265,34.04744,-118.24794,4
KazuNori,$$,0.0,0.0,bcycle_lametro_4491,54,34.04744,-118.24794,4
Mezcalero,$$,0.0,0.0,bcycle_lametro_4491,277,34.04744,-118.24794,4
Nickel Diner,$$,4.0,2533.0,bcycle_lametro_4491,182,34.04744,-118.24794,4
Perch,$$$,4.0,9651.0,bcycle_lametro_4491,360,34.04744,-118.24794,4
The Varnish,$$,0.0,0.0,bcycle_lametro_4491,322,34.04744,-118.24794,4
The Wolves,$$,0.0,0.0,bcycle_lametro_4491,193,34.04744,-118.24794,4
Bar Covell,$$,0.0,0.0,bcycle_lametro_4303,360,34.09801,-118.28707,6
Boo’s Philly Cheesesteaks - Silverlake,$$,0.0,0.0,bcycle_lametro_4303,240,34.09801,-118.28707,6
Dinosaur Coffee,$$,0.0,0.0,bcycle_lametro_4303,420,34.09801,-118.28707,6
HomeState,$$,4.5,1330.0,bcycle_lametro_4303,350,34.09801,-118.28707,6
Jay's Bar,$$,0.0,0.0,bcycle_lametro_4303,475,34.09801,-118.28707,6
Kismet,$$,0.0,0.0,bcycle_lametro_4303,468,34.09801,-118.28707,6
Spitz: Home of the Doner Kabab,$$,0.0,0.0,bcycle_lametro_4303,505,34.09801,-118.28707,6
The Kitchen,$$,4.0,1529.0,bcycle_lametro_4303,343,34.09801,-118.28707,6
Tiki Ti,$$,0.0,0.0,bcycle_lametro_4303,131,34.09801,-118.28707,6
Wat Dong Moon Lek Noodle,$$,4.0,1104.0,bcycle_lametro_4303,346,34.09801,-118.28707,6
Bar Covell,$$,0.0,0.0,bcycle_lametro_4457,28,34.10011,-118.28986,3
Boo’s Philly Cheesesteaks - Silverlake,$$,0.0,0.0,bcycle_lametro_4457,537,34.10011,-118.28986,3
Home,$$,0.0,0.0,bcycle_lametro_4457,393,34.10011,-118.28986,3
HomeState,$$,4.5,1330.0,bcycle_lametro_4457,47,34.10011,-118.28986,3
Kismet,$$,0.0,0.0,bcycle_lametro_4457,128,34.10011,-118.28986,3
Maru Coffee,$$,0.0,0.0,bcycle_lametro_4457,751,34.10011,-118.28986,3
Spitz: Home of the Doner Kabab,$$,0.0,0.0,bcycle_lametro_4457,345,34.10011,-118.28986,3
The Dresden Restaurant,$$,0.0,0.0,bcycle_lametro_4457,364,34.10011,-118.28986,3
The Punchbowl,$$,0.0,0.0,bcycle_lametro_4457,417,34.10011,-118.28986,3
Tiki Ti,$$,0.0,0.0,bcycle_lametro_4457,475,34.10011,-118.28986,3
Bar Covell,$$,0.0,0.0,bcycle_lametro_4301,163,34.09905,-118.2915,6
Boo’s Philly Cheesesteaks - Silverlake,$$,0.0,0.0,bcycle_lametro_4301,539,34.09905,-118.2915,6
Found Oyster,$$,0.0,0.0,bcycle_lametro_4301,580,34.09905,-118.2915,6
HomeState,$$,4.5,1330.0,bcycle_lametro_4301,144,34.09905,-118.2915,6
Kismet,$$,0.0,0.0,bcycle_lametro_4301,165,34.09905,-118.2915,6
Saffy's,$$,0.0,0.0,bcycle_lametro_4301,517,34.09905,-118.2915,6
Spitz: Home of the Doner Kabab,$$,0.0,0.0,bcycle_lametro_4301,533,34.09905,-118.2915,6
The Dresden Restaurant,$$,0.0,0.0,bcycle_lametro_4301,443,34.09905,-118.2915,6
The Punchbowl,$$,0.0,0.0,bcycle_lametro_4301,515,34.09905,-118.2915,6
Tiki Ti,$$,0.0,0.0,bcycle_lametro_4301,552,34.09905,-118.2915,6
Bar Flores,$$,0.0,0.0,bcycle_lametro_4220,254,34.07483,-118.25873,6
El Prado,$$,0.0,0.0,bcycle_lametro_4220,335,34.07483,-118.25873,6
Hey Hey,$$,0.0,0.0,bcycle_lametro_4220,274,34.07483,-118.25873,6
Honey Hi,$$,4.5,322.0,bcycle_lametro_4220,243,34.07483,-118.25873,6
Lowboy,$$,0.0,0.0,bcycle_lametro_4220,243,34.07483,-118.25873,6
Masa of Echo Park Bakery & Cafe,$$,0.0,0.0,bcycle_lametro_4220,320,34.07483,-118.25873,6
Ostrich Farm,$$,0.0,0.0,bcycle_lametro_4220,304,34.07483,-118.25873,6
Sage Organic Vegan Bistro,$$,0.0,0.0,bcycle_lametro_4220,258,34.07483,-118.25873,6
The Echo,$$,0.0,0.0,bcycle_lametro_4220,343,34.07483,-118.25873,6
Woodcat Coffee Bar,$$,0.0,0.0,bcycle_lametro_4220,270,34.07483,-118.25873,6
Bar Flores,$$,0.0,0.0,bcycle_lametro_4494,52,34.07598,-118.25601,8
El Prado,$$,0.0,0.0,bcycle_lametro_4494,386,34.07598,-118.25601,8
Hey Hey,$$,0.0,0.0,bcycle_lametro_4494,94,34.07598,-118.25601,8
Lowboy,$$,4.0,289.0,bcycle_lametro_4494,69,34.07598,-118.25601,8
Masa of Echo Park Bakery & Cafe,$$,0.0,0.0,bcycle_lametro_4494,371,34.07598,-118.25601,8
Sage Organic Vegan Bistro,$$,0.0,0.0,bcycle_lametro_4494,264,34.07598,-118.25601,8
Taco Zone Truck,$$,0.0,0.0,bcycle_lametro_4494,683,34.07598,-118.25601,8
The Semi-Tropic,$$,4.5,491.0,bcycle_lametro_4494,572,34.07598,-118.25601,8
The Short Stop,$$,0.0,0.0,bcycle_lametro_4494,225,34.07598,-118.25601,8
Woodcat Coffee Bar,$$,0.0,0.0,bcycle_lametro_4494,39,34.07598,-118.25601,8
Bar Flores,$$,0.0,0.0,bcycle_lametro_4445,537,34.07364,-118.25157,11
Eightfold Coffee,$$,0.0,0.0,bcycle_lametro_4445,277,34.07364,-118.25157,11
Guisados,$$,4.5,2360.0,bcycle_lametro_4445,389,34.07364,-118.25157,11
Hey Hey,$$,0.0,0.0,bcycle_lametro_4445,575,34.07364,-118.25157,11
Hot Dog Lady,$,4.5,65.0,bcycle_lametro_4445,299,34.07364,-118.25157,11
Lowboy,$$,0.0,0.0,bcycle_lametro_4445,553,34.07364,-118.25157,11
Ototo,$$,0.0,0.0,bcycle_lametro_4445,110,34.07364,-118.25157,11
Sage Organic Vegan Bistro,$$,0.0,0.0,bcycle_lametro_4445,748,34.07364,-118.25157,11
The Short Stop,$$,0.0,0.0,bcycle_lametro_4445,268,34.07364,-118.25157,11
Woodcat Coffee Bar,$$,0.0,0.0,bcycle_lametro_4445,522,34.07364,-118.25157,11
Barbrix,$$,0.0,0.0,bcycle_lametro_4478,65,34.10424,-118.2737,6
Blair's Restaurant,$$,4.0,580.0,bcycle_lametro_4478,694,34.10424,-118.2737,6
Hyperion Public,$$,4.0,908.0,bcycle_lametro_4478,156,34.10424,-118.2737,6
Magpies Softserve,$$,0.0,0.0,bcycle_lametro_4478,334,34.10424,-118.2737,6
Say Cheese,$$,4.5,340.0,bcycle_lametro_4478,470,34.10424,-118.2737,6
Speranza,$$,4.0,639.0,bcycle_lametro_4478,161,34.10424,-118.2737,6
Tenants of the Trees,$$,0.0,0.0,bcycle_lametro_4478,499,34.10424,-118.2737,6
The Fix Burger,$$,4.5,815.0,bcycle_lametro_4478,89,34.10424,-118.2737,6
The Friend,$$,0.0,0.0,bcycle_lametro_4478,221,34.10424,-118.2737,6
Tomato Pie Pizza Joint,$$,4.0,1170.0,bcycle_lametro_4478,17,34.10424,-118.2737,6
Barbrix,$$,0.0,0.0,bcycle_lametro_4455,590,34.10936,-118.27181,6
Blair's Restaurant,$$,4.0,580.0,bcycle_lametro_4455,355,34.10936,-118.27181,6
Magpies Softserve,$$,0.0,0.0,bcycle_lametro_4455,276,34.10936,-118.27181,6
Mixto Comida Latina,$$,4.0,755.0,bcycle_lametro_4455,61,34.10936,-118.27181,6
Pinkberry,$$,0.0,0.0,bcycle_lametro_4455,48,34.10936,-118.27181,6
Say Cheese,$$,4.5,340.0,bcycle_lametro_4455,136,34.10936,-118.27181,6
Speranza,$$,4.0,639.0,bcycle_lametro_4455,435,34.10936,-118.27181,6
Square One Silver Lake,$$,0.0,0.0,bcycle_lametro_4455,352,34.10936,-118.27181,6
Tenants of the Trees,$$,0.0,0.0,bcycle_lametro_4455,114,34.10936,-118.27181,6
The Friend,$$,0.0,0.0,bcycle_lametro_4455,375,34.10936,-118.27181,6
Barrique,$$$,4.5,689.0,bcycle_lametro_4214,682,33.99556,-118.48155,3
Cafe Gratitude,$$,4.0,1647.0,bcycle_lametro_4214,769,33.99556,-118.48155,3
Espresso Cielo,$$,0.0,0.0,bcycle_lametro_4214,327,33.99556,-118.48155,3
Gjusta,$$,3.5,1973.0,bcycle_lametro_4214,656,33.99556,-118.48155,3
Sunny Blue,$,4.5,1444.0,bcycle_lametro_4214,532,33.99556,-118.48155,3
The Library Alehouse,$$,4.0,1371.0,bcycle_lametro_4214,425,33.99556,-118.48155,3
The Rose Cafe & Market,$$,0.0,0.0,bcycle_lametro_4214,419,33.99556,-118.48155,3
The Waterfront Venice,$$,4.0,541.0,bcycle_lametro_4214,97,33.99556,-118.48155,3
The Win-Dow at American Beauty,$,4.5,530.0,bcycle_lametro_4214,733,33.99556,-118.48155,3
Venice Ale House,$$,3.5,1033.0,bcycle_lametro_4214,146,33.99556,-118.48155,3
Barrique,$$$,4.5,689.0,bcycle_lametro_4209,424,33.99624,-118.47745,9
Cafe Gratitude,$$,4.0,1647.0,bcycle_lametro_4209,396,33.99624,-118.47745,9
Flake,$$,4.5,1249.0,bcycle_lametro_4209,416,33.99624,-118.47745,9
Gjusta,$$,3.5,1973.0,bcycle_lametro_4209,304,33.99624,-118.47745,9
Jeni's Splendid Ice Creams,$$,0.0,0.0,bcycle_lametro_4209,477,33.99624,-118.47745,9
La Fiesta Brava,$$,4.5,521.0,bcycle_lametro_4209,48,33.99624,-118.47745,9
The Rose Cafe & Market,$$,0.0,0.0,bcycle_lametro_4209,34,33.99624,-118.47745,9
The Waterfront Venice,$$,0.0,0.0,bcycle_lametro_4209,329,33.99624,-118.47745,9
The Win-Dow at American Beauty,$,4.5,530.0,bcycle_lametro_4209,362,33.99624,-118.47745,9
Venice Beach Wines,$$,0.0,0.0,bcycle_lametro_4209,475,33.99624,-118.47745,9
Baskin-Robbins,$$,0.0,0.0,bcycle_lametro_4247,71,34.03364,-118.29131,4
Ebaes,$$,4.0,939.0,bcycle_lametro_4247,697,34.03364,-118.29131,4
Everytable,$,4.5,330.0,bcycle_lametro_4247,736,34.03364,-118.29131,4
Gabriella's Pizza,$$,0.0,0.0,bcycle_lametro_4247,945,34.03364,-118.29131,4
Jack In The Box,$$,0.0,0.0,bcycle_lametro_4247,56,34.03364,-118.29131,4
Manas Indian Cuisine,$$,3.5,572.0,bcycle_lametro_4247,535,34.03364,-118.29131,4
Nature's Brew,$$,4.0,661.0,bcycle_lametro_4247,696,34.03364,-118.29131,4
Study Hall,$$,0.0,0.0,bcycle_lametro_4247,857,34.03364,-118.29131,4
Tacos El Unico,$$,0.0,0.0,bcycle_lametro_4247,71,34.03364,-118.29131,4
With Love Cmac,$$,0.0,0.0,bcycle_lametro_4247,546,34.03364,-118.29131,4
Bavel,$$$,4.5,2100.0,bcycle_lametro_3054,412,34.03922,-118.23649,6
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_3054,359,34.03922,-118.23649,6
Everson Rocye Bar,$$,0.0,0.0,bcycle_lametro_3054,640,34.03922,-118.23649,6
Girl & The Goat LA,$$,0.0,0.0,bcycle_lametro_3054,318,34.03922,-118.23649,6
Officine Brera,$$,0.0,0.0,bcycle_lametro_3054,182,34.03922,-118.23649,6
Resident,$$,0.0,0.0,bcycle_lametro_3054,399,34.03922,-118.23649,6
The Factory Kitchen,$$$,4.0,1500.0,bcycle_lametro_3054,37,34.03922,-118.23649,6
Urth Caffé,$$,0.0,0.0,bcycle_lametro_3054,321,34.03922,-118.23649,6
Verve Coffee Roasters,$$,0.0,0.0,bcycle_lametro_3054,427,34.03922,-118.23649,6
Zinc Café & Market,$$,0.0,0.0,bcycle_lametro_3054,356,34.03922,-118.23649,6
Bay Cities,$$,0.0,0.0,bcycle_lametro_4215,433,34.01431,-118.49134,13
Go Greek Yogurt,$$,0.0,0.0,bcycle_lametro_4215,545,34.01431,-118.49134,13
Harvelles Blues Club,$$,0.0,0.0,bcycle_lametro_4215,324,34.01431,-118.49134,13
Mercado,$$,0.0,0.0,bcycle_lametro_4215,371,34.01431,-118.49134,13
Philz Coffee,$,4.5,1845.0,bcycle_lametro_4215,453,34.01431,-118.49134,13
SUGARFISH | Santa Monica,$$,0.0,0.0,bcycle_lametro_4215,565,34.01431,-118.49134,13
Tar & Roses,$$$,4.5,2520.0,bcycle_lametro_4215,441,34.01431,-118.49134,13
The Cheesecake Factory,$$,0.0,0.0,bcycle_lametro_4215,266,34.01431,-118.49134,13
The Misfit Bar & Restaurant,$$,0.0,0.0,bcycle_lametro_4215,498,34.01431,-118.49134,13
True Food Kitchen,$$,4.0,2641.0,bcycle_lametro_4215,324,34.01431,-118.49134,13
Bea Bea's,$$,4.0,4256.0,bcycle_lametro_4605,571,34.152,-118.3506,8
Bob's Big Boy,$$,0.0,0.0,bcycle_lametro_4605,416,34.152,-118.3506,8
Forman's Tavern,$$,0.0,0.0,bcycle_lametro_4605,164,34.152,-118.3506,8
Hungry Crowd,$$,5.0,688.0,bcycle_lametro_4605,142,34.152,-118.3506,8
Kreation Organic Juicery,$$,0.0,0.0,bcycle_lametro_4605,81,34.152,-118.3506,8
Lemonade,$$,4.0,526.0,bcycle_lametro_4605,265,34.152,-118.3506,8
Sushi Yuzu,$$$,4.0,1326.0,bcycle_lametro_4605,74,34.152,-118.3506,8
SweetSalt Food Shop,$$,0.0,0.0,bcycle_lametro_4605,271,34.152,-118.3506,8
The Coffee Bean and Tea Leaf,$$,0.0,0.0,bcycle_lametro_4605,89,34.152,-118.3506,8
The Counter Custom Burgers,$$,0.0,0.0,bcycle_lametro_4605,104,34.152,-118.3506,8
Belles Beach House,$$,4.5,640.0,bcycle_lametro_4211,367,33.98493,-118.46996,4
Eggslut,$$,4.0,971.0,bcycle_lametro_4211,337,33.98493,-118.46996,4
Great White,$$,4.0,1004.0,bcycle_lametro_4211,354,33.98493,-118.46996,4
Intelligentsia Coffee,$$,0.0,0.0,bcycle_lametro_4211,742,33.98493,-118.46996,4
James' Beach,$$,0.0,0.0,bcycle_lametro_4211,29,33.98493,-118.46996,4
Menotti's Coffee Stop,$$,0.0,0.0,bcycle_lametro_4211,356,33.98493,-118.46996,4
Ospi,$$$,4.5,664.0,bcycle_lametro_4211,26,33.98493,-118.46996,4
Salt & Straw,$$,0.0,0.0,bcycle_lametro_4211,743,33.98493,-118.46996,4
Teddy's Red Tacos,$$,0.0,0.0,bcycle_lametro_4211,360,33.98493,-118.46996,4
Tocaya Organica,$$,0.0,0.0,bcycle_lametro_4211,246,33.98493,-118.46996,4
Belles Beach House,$$,4.5,640.0,bcycle_lametro_4212,183,33.98813,-118.47174,6
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_4212,437,33.98813,-118.47174,6
Eggslut,$$,4.0,971.0,bcycle_lametro_4212,86,33.98813,-118.47174,6
Felix,$$,0.0,0.0,bcycle_lametro_4212,453,33.98813,-118.47174,6
Great White,$$,4.0,1004.0,bcycle_lametro_4212,59,33.98813,-118.47174,6
Menotti's Coffee Stop,$$,0.0,0.0,bcycle_lametro_4212,124,33.98813,-118.47174,6
Ospi,$$$,4.5,664.0,bcycle_lametro_4212,372,33.98813,-118.47174,6
Teddy's Red Tacos,$$,0.0,0.0,bcycle_lametro_4212,128,33.98813,-118.47174,6
The Butcher's Daughter,$$,4.0,1847.0,bcycle_lametro_4212,450,33.98813,-118.47174,6
Tocaya Organica,$$,0.0,0.0,bcycle_lametro_4212,165,33.98813,-118.47174,6
Belles Beach House,$$,4.5,640.0,bcycle_lametro_4210,323,33.98434,-118.47155,8
Eggslut,$$,4.0,971.0,bcycle_lametro_4210,344,33.98434,-118.47155,8
Great White,$$,4.0,1004.0,bcycle_lametro_4210,368,33.98434,-118.47155,8
Hinano Cafe,$$,0.0,0.0,bcycle_lametro_4210,710,33.98434,-118.47155,8
James' Beach,$$,0.0,0.0,bcycle_lametro_4210,131,33.98434,-118.47155,8
Menotti's Coffee Stop,$$,0.0,0.0,bcycle_lametro_4210,340,33.98434,-118.47155,8
Ospi,$$$,4.5,664.0,bcycle_lametro_4210,143,33.98434,-118.47155,8
Salt & Straw,$$,0.0,0.0,bcycle_lametro_4210,877,33.98434,-118.47155,8
Teddy's Red Tacos,$$,0.0,0.0,bcycle_lametro_4210,341,33.98434,-118.47155,8
Tocaya Organica,$$,0.0,0.0,bcycle_lametro_4210,255,33.98434,-118.47155,8
Bhan Kanom Thai,$,4.0,767.0,bcycle_lametro_4509,308,34.10164,-118.30917,7
Friends & Family,$$,0.0,0.0,bcycle_lametro_4509,624,34.10164,-118.30917,7
Harvard and Stone,$$,0.0,0.0,bcycle_lametro_4509,439,34.10164,-118.30917,7
Hollywood Thai Restaurant,$$,0.0,0.0,bcycle_lametro_4509,392,34.10164,-118.30917,7
Jitlada Thai Restaurant,$$,0.0,0.0,bcycle_lametro_4509,579,34.10164,-118.30917,7
Leo's Taco Truck,$$,0.0,0.0,bcycle_lametro_4509,380,34.10164,-118.30917,7
Pa Ord Noodle #3,$$,0.0,0.0,bcycle_lametro_4509,312,34.10164,-118.30917,7
Ruen Pair Thai Restaurant,$$,0.0,0.0,bcycle_lametro_4509,331,34.10164,-118.30917,7
Sanamluang Café,$$,0.0,0.0,bcycle_lametro_4509,562,34.10164,-118.30917,7
Thai Patio,$$,3.5,1486.0,bcycle_lametro_4509,304,34.10164,-118.30917,7
Bianca Restaurant,$$,0.0,0.0,bcycle_lametro_4548,483,34.02683,-118.39352,3
Blue Bottle Coffee,$$,0.0,0.0,bcycle_lametro_4548,542,34.02683,-118.39352,3
Cava,$$,0.0,0.0,bcycle_lametro_4548,195,34.02683,-118.39352,3
Cerveteca Taco & Torta Joint,$$,0.0,0.0,bcycle_lametro_4548,251,34.02683,-118.39352,3
In-N-Out Burger,$$,0.0,0.0,bcycle_lametro_4548,71,34.02683,-118.39352,3
K-ZO Restaurant,$$,0.0,0.0,bcycle_lametro_4548,157,34.02683,-118.39352,3
MOD Pizza,$$,4.0,392.0,bcycle_lametro_4548,102,34.02683,-118.39352,3
Salt & Straw,$$,0.0,0.0,bcycle_lametro_4548,274,34.02683,-118.39352,3
Seventy7 Lounge,$$,0.0,0.0,bcycle_lametro_4548,297,34.02683,-118.39352,3
Tender Greens,$$,4.0,2211.0,bcycle_lametro_4548,422,34.02683,-118.39352,3
Bigfoot Lodge West,$$,0.0,0.0,bcycle_lametro_4559,779,34.02199,-118.4165,5
C&M Cafe,$$,4.0,576.0,bcycle_lametro_4559,584,34.02199,-118.4165,5
